p_id2,start_year,season_days_injured,total_days_injured,season_minutes_played,season_games_played,season_matches_in_squad,total_minutes_played,total_games_played,dob,height_cm,weight_kg,nationality,work_rate,pace,physic,fifa_rating,position,age,cumulative_minutes_played,cumulative_games_played,minutes_per_game_prev_seasons,avg_days_injured_prev_seasons,avg_games_per_season_prev_seasons,bmi,work_rate_numeric,position_numeric,significant_injury_prev_season,cumulative_days_injured,season_days_injured_prev_season
sofianefeghouli,2016,34,204,1188,21,31,1188,21,12/26/1989,176.5,75,Algeria,High/Low,86.33333333333333,63.5,79.66666666666667,Midfielder,27,,,,,,24.075307562054107,3,3,,,
sokratispapastathopoulos,2018,49,149,2319,25,28,4106,44,6/9/1988,186,84.83333333333333,Greece,Medium/High,73,82.66666666666667,83.33333333333333,Defender,30,,,,,,24.52113924538482,3.5,1,,,
sokratispapastathopoulos,2019,16,149,1787,19,32,4106,44,6/9/1988,186,84.83333333333333,Greece,Medium/High,73,82.66666666666667,83.33333333333333,Defender,31,2319,25,92.76,49,25,24.52113924538482,3.5,1,0,149,49
sollymarch,2017,4,251,1986,36,38,7528,111,7/20/1994,180,77.16666666666667,England,High/High,77.66666666666667,58.5,71.33333333333333,Midfielder,23,,,,,,23.81687242798354,4,3,,,
sollymarch,2018,15,251,2579,35,36,7528,111,7/20/1994,180,77.16666666666667,England,High/High,77.66666666666667,58.5,71.33333333333333,Midfielder,24,1986,36,55.166666666666664,4,36,23.81687242798354,4,3,0,251,4
sollymarch,2019,61,251,1203,19,25,7528,111,7/20/1994,180,77.16666666666667,England,High/High,77.66666666666667,58.5,71.33333333333333,Midfielder,25,4565,71,64.29577464788733,9.5,35.5,23.81687242798354,4,3,0,502,15
sollymarch,2020,171,251,1760,21,21,7528,111,7/20/1994,180,77.16666666666667,England,High/High,77.66666666666667,58.5,71.33333333333333,Midfielder,26,5768,90,64.08888888888889,26.666666666666668,30,23.81687242798354,4,3,0,753,61
stefanjohansen,2020,52,79,0,0,1,456,12,1/8/1991,182,77,Norway,High/High,69,73.33333333333333,73.33333333333333,Midfielder,29,,,,,,23.24598478444632,4,3,,,
stefanookaka,2016,105,235,1028,19,23,1560,36,8/9/1989,186,88.66666666666667,Italy,High/High,69,81.5,75.66666666666667,Forward,27,,,,,,25.629167148417928,4,2,,,
stefanookaka,2017,25,235,500,15,18,1560,36,8/9/1989,186,88.66666666666667,Italy,High/High,69,81.5,75.66666666666667,Forward,28,1028,19,54.10526315789474,105,19,25.629167148417928,4,2,0,235,105
stefanookaka,2018,29,235,32,2,7,1560,36,8/9/1989,186,88.66666666666667,Italy,High/High,69,81.5,75.66666666666667,Forward,29,1528,34,44.94117647058823,65,17,25.629167148417928,4,2,0,470,25
stephanlichtsteiner,2018,31,66,980,14,27,980,14,1/16/1984,181.5,75.75,Switzerland,High/High,78,77.5,81.75,Defender,34,,,,,,22.99478633062405,4,1,,,
stephenireland,2017,67,668,148,4,10,148,4,8/22/1986,173,66.33333333333333,Republic of Ireland,Medium/Medium,58.66666666666666,60.333333333333336,74.66666666666667,Midfielder,31,,,,,,22.163564881330256,3,3,,,
stephenward,2017,60,174,2592,28,29,6275,68,8/20/1985,185,81,Republic of Ireland,High/High,62.833333333333336,73.66666666666667,72.33333333333333,Midfielder,32,,,,,,23.66691015339664,4,3,,,
stephenward,2018,114,174,235,3,15,6275,68,8/20/1985,185,81,Republic of Ireland,High/High,62.833333333333336,73.66666666666667,72.33333333333333,Midfielder,33,2592,28,92.57142857142857,60,28,23.66691015339664,4,3,0,174,60
stevecook,2018,61,193,2937,31,31,12097,132,4/19/1991,185,82.16666666666667,England,Medium/High,55.66666666666666,75,75.16666666666667,Defender,27,,,,,,24.007791575359143,3.5,1,,,
stevecook,2019,132,193,2624,29,32,12097,132,4/19/1991,185,82.16666666666667,England,Medium/High,55.66666666666666,75,75.16666666666667,Defender,28,2937,31,94.74193548387096,61,31,24.007791575359143,3.5,1,0,193,61
stevemandanda,2016,153,244,855,9,9,855,9,3/28/1985,185,81.66666666666667,France,Medium/Medium,,,82.66666666666667,Goalkeeper,31,,,,,,23.861699537375213,3,0,,,
stevenalzate,2019,180,180,1268,19,22,2210,34,9/8/1998,180,68.33333333333333,England,Medium/Medium,67.66666666666667,54,59.333333333333336,Midfielder,21,,,,,,21.090534979423865,3,3,,,
stevenbergwijn,2019,125,251,749,14,14,2012,35,10/8/1997,177,76,Netherlands,Medium/Medium,85.83333333333333,64.83333333333333,75.16666666666667,Forward,22,,,,,,24.258674071946118,3,2,,,
stevenbergwijn,2020,27,251,1263,21,26,2012,35,10/8/1997,177,76,Netherlands,Medium/Medium,85.83333333333333,64.83333333333333,75.16666666666667,Forward,23,749,14,53.5,125,14,24.258674071946118,3,2,1,251,125
stevendavis,2017,89,111,1606,23,28,4504,58,1/1/1985,173,70.66666666666667,Northern Ireland,High/High,59.833333333333336,68.5,74.83333333333333,Midfielder,32,,,,,,23.611435953979974,4,3,,,
stevendefour,2016,32,550,1103,21,29,3638,51,4/15/1988,175,72,Belgium,Medium/Medium,65.6,72,78.4,Midfielder,28,,,,,,23.510204081632654,3,3,,,
stevendefour,2017,159,550,2073,24,24,3638,51,4/15/1988,175,72,Belgium,Medium/Medium,65.6,72,78.4,Midfielder,29,1103,21,52.523809523809526,32,21,23.510204081632654,3,3,0,550,32
stevendefour,2018,129,550,462,6,9,3638,51,4/15/1988,175,72,Belgium,Medium/Medium,65.6,72,78.4,Midfielder,30,3176,45,70.57777777777778,95.5,22.5,23.510204081632654,3,3,1,1100,159
stevenpienaar,2016,77,77,869,15,19,869,15,3/17/1982,170,66,South Africa,High/Medium,69,63.5,77,Midfielder,34,,,,,,22.837370242214536,3.5,3,,,
stevesidwell,2017,300,300,0,0,2,0,0,12/14/1982,178,80,England,Medium/Medium,54,71.66666666666667,72.33333333333333,Midfielder,35,,,,,,25.24933720489837,3,3,,,
stuartarmstrong,2018,36,215,1516,29,34,6217,92,3/30/1992,183,75,Scotland,High/High,78,68.5,73.83333333333333,Midfielder,26,,,,,,22.395413419331717,4,3,,,
stuartarmstrong,2019,58,215,1814,30,32,6217,92,3/30/1992,183,75,Scotland,High/High,78,68.5,73.83333333333333,Midfielder,27,1516,29,52.275862068965516,36,29,22.395413419331717,4,3,0,215,36
stuartarmstrong,2020,25,215,2887,33,34,6217,92,3/30/1992,183,75,Scotland,High/High,78,68.5,73.83333333333333,Midfielder,28,3330,59,56.440677966101696,47,29.5,22.395413419331717,4,3,0,430,58
sullaykaikai,2018,33,33,0,0,2,46,2,8/26/1995,180.66666666666663,70,England,Medium/Medium,80.16666666666667,50.833333333333336,65.16666666666667,Midfielder,23,,,,,,21.445786413583704,3,3,,,
takumiminamino,2019,18,61,282,10,17,1346,29,1/16/1995,173.83333333333334,67,Japan,High/Medium,83.16666666666667,61.16666666666666,72.66666666666667,Forward,24,,,,,,22.17219485424907,3.5,2,,,
tammyabraham,2019,126,191,2311,34,34,5273,87,10/2/1997,193.6,82.2,England,Medium/Medium,76,68,74,Forward,22,,,,,,21.931135168362818,3,2,,,
tammyabraham,2020,43,191,1118,22,30,5273,87,10/2/1997,193.6,82.2,England,Medium/Medium,76,68,74,Forward,23,2311,34,67.97058823529412,126,34,21.931135168362818,3,2,1,191,126
tariqlamptey,2020,288,288,925,11,11,1575,20,9/30/2000,167,58,England,Medium/Medium,82,51,66,Defender,20,,,,,,20.796729893506402,3,1,,,
teemupukki,2019,20,20,3019,36,37,3019,36,3/29/1990,180,79.16666666666667,Finland,High/Medium,77.66666666666667,66.33333333333333,72.66666666666667,Forward,29,,,,,,24.43415637860082,3.5,2,,,
terencekongolo,2018,57,882,2852,32,34,4059,46,2/14/1994,187.83333333333331,70,Netherlands,Medium/High,75,74.5,75.33333333333333,Defender,24,,,,,,19.84050439,3.5,1,,,
terencekongolo,2020,366,882,95,1,10,4059,46,2/14/1994,187.83333333333331,70,Netherlands,Medium/High,75,74.5,75.33333333333333,Defender,26,2852,32,89.125,57,32,19.84050439,3.5,1,0,882,57
theowalcott,2016,47,222,2000,28,32,8568,132,3/16/1989,176,68,England,Medium/Medium,90.33333333333331,63,79,Forward,27,,,,,,21.952479338842977,3,2,,,
theowalcott,2018,13,222,2230,37,38,8568,132,3/16/1989,176,68,England,Medium/Medium,90.33333333333331,63,79,Forward,29,2000,28,71.42857142857143,47,28,21.952479338842977,3,2,0,222,47
theowalcott,2019,95,222,1341,25,28,8568,132,3/16/1989,176,68,England,Medium/Medium,90.33333333333331,63,79,Forward,30,4230,65,65.07692307692308,30,32.5,21.952479338842977,3,2,0,444,13
theowalcott,2020,67,222,1691,22,26,8568,132,3/16/1989,176,68,England,Medium/Medium,90.33333333333331,63,79,Forward,31,5571,90,61.9,51.666666666666664,30,21.952479338842977,3,2,0,666,95
thibautcourtois,2016,7,115,3420,36,36,6745,71,5/11/1992,199,93.5,Belgium,Medium/Medium,,,88.5,Goalkeeper,24,,,,,,23.610514885987726,3,0,,,
thibautcourtois,2017,32,115,3325,35,35,6745,71,5/11/1992,199,93.5,Belgium,Medium/Medium,,,88.5,Goalkeeper,25,3420,36,95,7,36,23.610514885987726,3,0,0,115,7
thomaspartey,2020,81,88,1661,24,24,1661,24,6/13/1993,185,75.33333333333333,Ghana,Medium/High,71.16666666666667,82.66666666666667,78.5,Midfielder,27,,,,,,22.011200389578764,3.5,3,,,
timkrul,2019,38,38,3420,36,36,3420,36,4/3/1988,189.66666666666663,76.66666666666667,Netherlands,Medium/Medium,,,76.33333333333333,Goalkeeper,31,,,,,,21.312017197871278,3,0,,,
timmklose,2019,209,259,615,7,8,615,7,5/9/1988,193,87,Switzerland,Medium/Medium,44.333333333333336,73.83333333333333,75,Defender,31,,,,,,23.35633171360305,3,1,,,
timothycastagne,2020,134,194,2471,27,27,2471,27,12/5/1995,182.5,76.33333333333333,Belgium,High/High,77.5,69.5,72.83333333333333,Defender,25,,,,,,22.918621379871144,4,1,,,
timowerner,2020,7,96,2728,35,38,2728,35,3/6/1996,180.16666666666663,75.16666666666667,Germany,High/Medium,91.16666666666669,65.33333333333333,80,Forward,24,,,,,,23.156685872624546,3.5,2,,,
timream,2018,51,63,2154,26,31,2819,33,10/5/1987,185.83333333333331,76.33333333333333,United States,Medium/Medium,65.66666666666667,70.5,71,Defender,31,,,,,,22.10380261,3,1,,,
tobyalderweireld,2016,45,188,2739,30,30,12543,136,3/2/1989,186.16666666666663,81.66666666666667,Belgium,Medium/Medium,64,79,84.83333333333333,Defender,27,,,,,,23.563564317710593,3,1,,,
tobyalderweireld,2017,129,188,1247,14,15,12543,136,3/2/1989,186.16666666666663,81.66666666666667,Belgium,Medium/Medium,64,79,84.83333333333333,Defender,28,2739,30,91.3,45,30,23.563564317710593,3,1,0,188,45
tobyalderweireld,2020,14,188,2361,25,35,12543,136,3/2/1989,186.16666666666663,81.66666666666667,Belgium,Medium/Medium,64,79,84.83333333333333,Defender,31,3986,44,90.59090909,87,22,23.563564317710593,3,1,1,376,129
toddcantwell,2019,18,81,2584,37,37,2584,37,2/27/1998,180.33333333333331,68.66666666666667,England,High/Medium,70.33333333333333,48,68.33333333333333,Midfielder,21,,,,,,21.115139007998472,3.5,3,,,
tomassoucek,2019,9,9,1096,13,13,4706,51,2/27/1995,192,86,Czech Republic,High/High,61.75,79,76.25,Midfielder,24,,,,,,23.328993055555557,4,3,,,
tomcairney,2018,61,460,2298,31,32,3097,41,1/20/1991,184.33333333333331,77.83333333333333,Scotland,High/Medium,67.5,65,75.66666666666667,Midfielder,27,,,,,,22.906454682497905,3.5,3,,,
tomcairney,2020,288,460,799,10,15,3097,41,1/20/1991,184.33333333333331,77.83333333333333,Scotland,High/Medium,67.5,65,75.66666666666667,Midfielder,29,2298,31,74.12903225806451,61,31,22.906454682497905,3.5,3,0,460,61
tomcleverley,2017,121,427,2003,23,23,5531,81,8/12/1989,175,67,England,High/Medium,67.5,63.833333333333336,76.33333333333333,Midfielder,28,,,,,,21.877551020408163,3.5,3,,,
tomcleverley,2018,191,427,529,13,15,5531,81,8/12/1989,175,67,England,High/Medium,67.5,63.833333333333336,76.33333333333333,Midfielder,29,2003,23,87.08695652173913,121,23,21.877551020408163,3.5,3,1,427,121
tomcleverley,2019,115,427,1041,18,20,5531,81,8/12/1989,175,67,England,High/Medium,67.5,63.833333333333336,76.33333333333333,Midfielder,30,2532,36,70.33333333333333,156,18,21.877551020408163,3.5,3,1,854,191
tomdavies,2020,7,7,1502,25,35,8330,128,4/18/1992,183.33333333333331,71.33333333333333,England,Low/High,64.66666666666667,70.83333333333333,59.5,Midfielder,28,,,,,,21.223140495867774,3,3,,,
tomdavies,2020,7,7,1502,25,35,8330,128,6/30/1998,181,71.6,England,High/Medium,68.4,69.8,71.2,Midfielder,22,1502,25,60.08,7,25,21.855254723604283,3.5,3,0,7,7
tomheaton,2017,202,622,321,4,11,7341,78,4/15/1986,187.5,89,England,Medium/Medium,,,78.16666666666667,Goalkeeper,31,,,,,,25.315555555555555,3,0,,,
tomheaton,2018,63,622,1805,19,38,7341,78,4/15/1986,187.5,89,England,Medium/Medium,,,78.16666666666667,Goalkeeper,32,321,4,80.25,202,4,25.315555555555555,3,0,1,622,202
tomheaton,2019,325,622,1890,20,20,7341,78,4/15/1986,187.5,89,England,Medium/Medium,,,78.16666666666667,Goalkeeper,33,2126,23,92.43478260869566,132.5,11.5,25.315555555555555,3,0,0,1244,63
tomheaton,2020,32,622,0,0,23,7341,78,4/15/1986,187.5,89,England,Medium/Medium,,,78.16666666666667,Goalkeeper,34,4016,43,93.39534884,196.66666666666666,14.333333333333334,25.315555555555555,3,0,1,1866,325
tomince,2017,16,16,2579,33,36,2579,33,1/30/1992,178,66,England,Medium/Medium,78.5,51.66666666666666,72.66666666666667,Midfielder,25,,,,,,20.830703194041156,3,3,,,
tommiehoban,2016,120,783,0,0,1,0,0,1/24/1994,188,83.4,Republic of Ireland,Medium/Medium,50.2,65.4,68,Defender,22,,,,,,23.596650067904033,3,1,,,
tommydoyle,2020,15,15,0,0,5,20,1,10/17/2001,172,72,England,Medium/Medium,58,60,60,Midfielder,19,,,,,,24.337479718766904,3,3,,,
tommysmith,2018,37,37,1282,15,25,3280,39,3/31/1990,187.5,82,New Zealand,Medium/High,64.16666666666667,77.83333333333333,69.66666666666667,Defender,28,,,,,,23.324444444444445,3.5,1,,,
tommysmith,2018,37,37,1282,15,25,3280,39,3/31/1990,187.5,82,New Zealand,Medium/High,64.16666666666667,77.83333333333333,69.66666666666667,Forward,28,1282,15,85.46666666666667,37,15,23.324444444444445,3.5,2,0,37,37
tommysmith,2018,37,37,1282,15,25,3280,39,4/14/1992,186,84,England,Medium/Medium,72.16666666666667,70.83333333333333,70.5,Defender,26,2564,30,85.46666666666667,37,15,24.280263614290668,3,1,0,74,37
tommysmith,2018,37,37,1282,15,25,3280,39,4/14/1992,186,84,England,Medium/Medium,72.16666666666667,70.83333333333333,70.5,Forward,26,3846,45,85.46666666666667,37,15,24.280263614290668,3,2,0,111,37
tomtrybull,2019,47,143,1166,16,30,1166,16,3/9/1993,181,72,Germany,Medium/High,57.5,71.16666666666667,68.66666666666667,Midfielder,26,,,,,,21.97735111870822,3.5,3,,,
trevohchalobah,2017,57,57,0,0,1,0,0,7/5/1999,190,75.4,England,Medium/Medium,70.6,64.8,62.8,Defender,18,,,,,,20.886426592797786,3,1,,,
troydeeney,2017,70,310,2017,29,30,10207,125,6/29/1988,183,90,England,High/Medium,62.333333333333336,84.33333333333333,76.66666666666667,Forward,29,,,,,,26.874496103198062,3.5,2,,,
troydeeney,2018,21,310,2761,32,32,10207,125,6/29/1988,183,90,England,High/Medium,62.333333333333336,84.33333333333333,76.66666666666667,Forward,30,2017,29,69.55172413793103,70,29,26.874496103198062,3.5,2,0,310,70
troydeeney,2019,79,310,2319,27,29,10207,125,6/29/1988,183,90,England,High/Medium,62.333333333333336,84.33333333333333,76.66666666666667,Forward,31,4778,61,78.32786885245902,45.5,30.5,26.874496103198062,3.5,2,0,620,21
troyparrott,2019,44,125,14,2,3,14,2,2/4/2002,180,72,Republic of Ireland,High/Medium,74.5,58.5,64.5,Forward,17,,,,,,22.22222222222222,3.5,2,,,
tyrickmitchell,2019,175,224,213,4,11,2018,23,9/1/1999,175,65,England,High/Medium,64,51.5,59.5,Defender,20,,,,,,21.224489795918366,3.5,1,,,
tyrickmitchell,2020,49,224,1805,19,30,2018,23,9/1/1999,175,65,England,High/Medium,64,51.5,59.5,Defender,21,213,4,53.25,175,4,21.224489795918366,3.5,1,1,224,175
tyronemings,2017,221,248,207,4,8,7380,85,3/13/1993,196,78,England,Medium/Medium,72.33333333333333,77.5,71.83333333333333,Defender,24,,,,,,20.304039983340278,3,1,,,
tyronemings,2019,27,248,3063,33,33,7380,85,3/13/1993,196,78,England,Medium/Medium,72.33333333333333,77.5,71.83333333333333,Defender,26,207,4,51.75,221,4,20.304039983340278,3,1,1,248,221
valonbehrami,2016,153,391,2126,27,31,2126,27,4/19/1985,185,79.33333333333333,Switzerland,Medium/High,64.16666666666667,77.16666666666667,76,Midfielder,31,,,,,,23.179936693450202,3.5,3,,,
victoranichebe,2016,73,73,1296,18,20,1296,18,4/23/1988,185,80,Nigeria,High/Medium,72,77,73.5,Forward,28,,,,,,23.37472607742878,3.5,2,,,
victormoses,2016,20,234,2573,34,35,4812,64,12/12/1990,177,79.66666666666667,Nigeria,Medium/Medium,79.66666666666667,70.33333333333333,77.66666666666667,Defender,26,,,,,,25.42904869822422,3,1,,,
victormoses,2017,42,234,2203,28,33,4812,64,12/12/1990,177,79.66666666666667,Nigeria,Medium/Medium,79.66666666666667,70.33333333333333,77.66666666666667,Defender,27,2573,34,75.67647058823529,20,34,25.42904869822422,3,1,0,234,20
victormoses,2018,23,234,36,2,4,4812,64,12/12/1990,177,79.66666666666667,Nigeria,Medium/Medium,79.66666666666667,70.33333333333333,77.66666666666667,Defender,28,4776,62,77.03225806451613,31,31,25.42904869822422,3,1,0,468,42
victorwanyama,2017,133,250,917,18,20,4682,69,6/25/1991,185.33333333333331,83.33333333333333,Kenya,Medium/High,59.333333333333336,86.33333333333333,78.5,Midfielder,26,,,,,,24.261166606283325,3.5,3,,,
victorwanyama,2018,116,250,565,13,20,4682,69,6/25/1991,185.33333333333331,83.33333333333333,Kenya,Medium/High,59.333333333333336,86.33333333333333,78.5,Midfielder,27,917,18,50.94444444444444,133,18,24.261166606283325,3.5,3,1,250,133
victorwanyama,2019,1,250,30,2,4,4682,69,6/25/1991,185.33333333333331,83.33333333333333,Kenya,Medium/High,59.333333333333336,86.33333333333333,78.5,Midfielder,28,1482,31,47.806451612903224,124.5,15.5,24.261166606283325,3.5,3,0,500,116
viktorfischer,2016,35,211,469,13,24,469,13,6/9/1994,180.66666666666663,80.5,Denmark,High/Low,79.83333333333333,66.66666666666667,75.5,Forward,22,,,,,,24.66265437562126,3,2,,,
vincentjanssen,2016,33,504,941,27,31,996,31,6/15/1994,183.66666666666663,82.66666666666667,Netherlands,High/High,67.5,76.16666666666667,75.16666666666667,Forward,22,,,,,,24.50584814,4,2,,,
vincentjanssen,2017,132,504,4,1,3,996,31,6/15/1994,183.66666666666663,82.66666666666667,Netherlands,High/High,67.5,76.16666666666667,75.16666666666667,Forward,23,941,27,34.851851851851855,33,27,24.50584814,4,2,0,504,33
vincentjanssen,2018,292,504,51,3,5,996,31,6/15/1994,183.66666666666663,82.66666666666667,Netherlands,High/High,67.5,76.16666666666667,75.16666666666667,Forward,24,945,28,33.75,82.5,14,24.50584814,4,2,1,1008,132
vincentkompany,2016,225,648,862,11,20,3621,45,4/10/1986,191.4,85,Belgium,Medium/Medium,61.4,81,84.8,Defender,30,,,,,,23.202514825042115,3,1,,,
vincentkompany,2017,123,648,1466,17,22,3621,45,4/10/1986,191.4,85,Belgium,Medium/Medium,61.4,81,84.8,Defender,31,862,11,78.36363636363636,225,11,23.202514825042115,3,1,1,648,225
vincentkompany,2018,89,648,1293,17,26,3621,45,4/10/1986,191.4,85,Belgium,Medium/Medium,61.4,81,84.8,Defender,32,2328,28,83.14285714285714,174,14,23.202514825042115,3,1,1,1296,123
virgilvandijk,2016,231,519,1955,21,21,11909,128,7/8/1991,193,92,Netherlands,Medium/Medium,72.8,84.8,85.4,Defender,25,,,,,,24.69864962817794,3,1,,,
virgilvandijk,2017,25,519,2383,26,29,11909,128,7/8/1991,193,92,Netherlands,Medium/Medium,72.8,84.8,85.4,Defender,26,1955,21,93.0952381,231,21,24.69864962817794,3,1,1,519,231
virgilvandijk,2018,9,519,3570,38,38,11909,128,7/8/1991,193,92,Netherlands,Medium/Medium,72.8,84.8,85.4,Defender,27,4338,47,92.29787234042553,128,23.5,24.69864962817794,3,1,0,1038,25
virgilvandijk,2020,254,519,391,5,5,11909,128,7/8/1991,193,92,Netherlands,Medium/Medium,72.8,84.8,85.4,Defender,29,7908,85,93.03529411764706,88.33333333333333,28.333333333333332,24.69864962817794,3,1,0,1557,9
vitomannone,2016,87,87,855,9,28,855,9,3/2/1988,188,80,Italy,Medium/Medium,,,72.16666666666667,Goalkeeper,28,,,,,,22.634676324128566,3,0,,,
waynehennessey,2017,10,177,2565,27,36,7270,77,1/24/1987,198,90,Wales,Medium/Medium,,,74.5,Goalkeeper,30,,,,,,22.95684113865932,3,0,,,
waynehennessey,2018,45,177,1665,18,33,7270,77,1/24/1987,198,90,Wales,Medium/Medium,,,74.5,Goalkeeper,31,2565,27,95,10,27,22.95684113865932,3,0,0,177,10
waynehennessey,2020,122,177,0,0,5,7270,77,1/24/1987,198,90,Wales,Medium/Medium,,,74.5,Goalkeeper,33,4230,45,94,27.5,22.5,22.95684113865932,3,0,0,354,45
waynerooney,2016,51,88,1624,25,28,3963,56,10/24/1985,176,83,England,Medium/High,66,80.16666666666667,81.33333333333333,Forward,31,,,,,,26.794938016528928,3.5,2,,,
waynerooney,2017,28,88,2339,31,34,3963,56,10/24/1985,176,83,England,Medium/High,66,80.16666666666667,81.33333333333333,Forward,32,1624,25,64.96,51,25,26.794938016528928,3.5,2,0,88,51
wesleyfofana,2020,44,119,2379,28,29,2379,28,12/17/2000,187.5,76,France,Medium/Medium,63.5,67.5,67,Defender,20,,,,,,21.61777777777778,3,1,,,
wesleyhoedt,2018,2,16,1235,13,17,3895,41,3/6/1994,188.66666666666663,77.83333333333333,Netherlands,Medium/High,60.16666666666666,75,75.66666666666667,Defender,24,,,,,,21.86629874264881,3.5,1,,,
wesmorgan,2016,108,301,2565,27,27,8131,95,1/21/1984,185.66666666666663,98.33333333333331,Jamaica,Medium/High,38.16666666666666,77.5,75.33333333333333,Defender,32,,,,,,28.525474699354398,3.5,1,,,
wesmorgan,2017,45,301,2973,32,33,8131,95,1/21/1984,185.66666666666663,98.33333333333331,Jamaica,Medium/High,38.16666666666666,77.5,75.33333333333333,Defender,33,2565,27,95,108,27,28.525474699354398,3.5,1,0,301,108
wesmorgan,2019,27,301,480,11,35,8131,95,1/21/1984,185.66666666666663,98.33333333333331,Jamaica,Medium/High,38.16666666666666,77.5,75.33333333333333,Defender,35,5538,59,93.86440677966101,76.5,29.5,28.525474699354398,3.5,1,0,602,45
wesmorgan,2020,121,301,29,3,13,8131,95,1/21/1984,185.66666666666663,98.33333333333331,Jamaica,Medium/High,38.16666666666666,77.5,75.33333333333333,Defender,36,6018,70,85.97142857142858,60,23.333333333333332,28.525474699354398,3.5,1,0,903,27
